float_val,fixed_val,float_div,fixed_div,scaled_float,fixed_err
-0.278564,-9128,-2.692375,-32768,-88224,-55455.750000
-0.278534,-9127,-2.692670,-32768,-88233,-55465.414063
-0.278503,-9126,-2.692965,-32768,-88243,-55475.085938
-0.278473,-9125,-2.693260,-32768,-88253,-55484.750000
-0.278442,-9124,-2.693555,-32768,-88262,-55494.421875
-0.278412,-9123,-2.693851,-32768,-88272,-55504.101563
-0.278381,-9122,-2.694146,-32768,-88282,-55513.773438
-0.278351,-9121,-2.694441,-32768,-88291,-55523.453125
-0.278320,-9120,-2.694737,-32768,-88301,-55533.140625
-0.278290,-9119,-2.695032,-32768,-88311,-55542.820313
-0.278259,-9118,-2.695328,-32768,-88321,-55552.507813
-0.278229,-9117,-2.695624,-32768,-88330,-55562.195313
-0.278198,-9116,-2.695919,-32768,-88340,-55571.882813
-0.278168,-9115,-2.696215,-32768,-88350,-55581.570313
-0.278137,-9114,-2.696511,-32768,-88359,-55591.265625
-0.278107,-9113,-2.696807,-32768,-88369,-55600.960938
-0.278076,-9112,-2.697103,-32768,-88379,-55610.664063
-0.278046,-9111,-2.697399,-32768,-88388,-55620.359375
-0.278015,-9110,-2.697695,-32768,-88398,-55630.062500
-0.277985,-9109,-2.697991,-32768,-88408,-55639.765625
-0.277954,-9108,-2.698287,-32768,-88417,-55649.476563
-0.277924,-9107,-2.698584,-32768,-88427,-55659.187500
-0.277893,-9106,-2.698880,-32768,-88437,-55668.898438
-0.277863,-9105,-2.699176,-32768,-88447,-55678.609375
-0.277832,-9104,-2.699473,-32768,-88456,-55688.320313
-0.277802,-9103,-2.699769,-32768,-88466,-55698.039063
-0.277771,-9102,-2.700066,-32768,-88476,-55707.757813
-0.277740,-9101,-2.700363,-32768,-88485,-55717.484375
-0.277710,-9100,-2.700659,-32768,-88495,-55727.203125
-0.277679,-9099,-2.700956,-32768,-88505,-55736.929688
-0.277649,-9098,-2.701253,-32768,-88515,-55746.656250
-0.277618,-9097,-2.701550,-32768,-88524,-55756.390625
-0.277588,-9096,-2.701847,-32768,-88534,-55766.125000
-0.277557,-9095,-2.702144,-32768,-88544,-55775.859375
-0.277527,-9094,-2.702441,-32768,-88554,-55785.593750
-0.277496,-9093,-2.702738,-32768,-88563,-55795.328125
-0.277466,-9092,-2.703036,-32768,-88573,-55805.070313
-0.277435,-9091,-2.703333,-32768,-88583,-55814.812500
-0.277405,-9090,-2.703630,-32768,-88593,-55824.562500
-0.277374,-9089,-2.703928,-32768,-88602,-55834.304688
-0.277344,-9088,-2.704225,-32768,-88612,-55844.054688
-0.277313,-9087,-2.704523,-32768,-88622,-55853.804688
-0.277283,-9086,-2.704821,-32768,-88632,-55863.562500
-0.277252,-9085,-2.705118,-32768,-88641,-55873.320313
-0.277222,-9084,-2.705416,-32768,-88651,-55883.078125
-0.277191,-9083,-2.705714,-32768,-88661,-55892.835938
-0.277161,-9082,-2.706012,-32768,-88671,-55902.601563
-0.277130,-9081,-2.706310,-32768,-88680,-55912.359375
-0.277100,-9080,-2.706608,-32768,-88690,-55922.125000
-0.277069,-9079,-2.706906,-32768,-88700,-55931.898438
-0.277039,-9078,-2.707204,-32768,-88710,-55941.671875
-0.277008,-9077,-2.707502,-32768,-88719,-55951.437500
-0.276978,-9076,-2.707801,-32768,-88729,-55961.218750
-0.276947,-9075,-2.708099,-32768,-88739,-55970.992188
-0.276917,-9074,-2.708398,-32768,-88749,-55980.773438
-0.276886,-9073,-2.708696,-32768,-88759,-55990.554688
-0.276855,-9072,-2.708995,-32768,-88768,-56000.335938
-0.276825,-9071,-2.709293,-32768,-88778,-56010.125000
-0.276794,-9070,-2.709592,-32768,-88788,-56019.914063
-0.276764,-9069,-2.709891,-32768,-88798,-56029.703125
-0.276733,-9068,-2.710190,-32768,-88807,-56039.492188
-0.276703,-9067,-2.710489,-32768,-88817,-56049.289063
-0.276672,-9066,-2.710788,-32768,-88827,-56059.085938
-0.276642,-9065,-2.711087,-32768,-88837,-56068.882813
-0.276611,-9064,-2.711386,-32768,-88847,-56078.687500
-0.276581,-9063,-2.711685,-32768,-88856,-56088.492188
-0.276550,-9062,-2.711984,-32768,-88866,-56098.296875
-0.276520,-9061,-2.712283,-32768,-88876,-56108.101563
-0.276489,-9060,-2.712583,-32768,-88886,-56117.914063
-0.276459,-9059,-2.712882,-32768,-88896,-56127.726563
-0.276428,-9058,-2.713182,-32768,-88906,-56137.539063
-0.276398,-9057,-2.713481,-32768,-88915,-56147.351563
-0.276367,-9056,-2.713781,-32768,-88925,-56157.171875
-0.276337,-9055,-2.714081,-32768,-88935,-56166.992188
-0.276306,-9054,-2.714381,-32768,-88945,-56176.820313
-0.276276,-9053,-2.714680,-32768,-88955,-56186.640625
-0.276245,-9052,-2.714980,-32768,-88964,-56196.468750
-0.276215,-9051,-2.715280,-32768,-88974,-56206.296875
-0.276184,-9050,-2.715580,-32768,-88984,-56216.132813
-0.276154,-9049,-2.715880,-32768,-88994,-56225.960938
-0.276123,-9048,-2.716180,-32768,-89004,-56235.796875
-0.276093,-9047,-2.716480,-32768,-89014,-56245.632813
-0.276062,-9046,-2.716781,-32768,-89023,-56255.476563
-0.276031,-9045,-2.717081,-32768,-89033,-56265.320313
-0.276001,-9044,-2.717382,-32768,-89043,-56275.164063
-0.275970,-9043,-2.717682,-32768,-89053,-56285.007813
-0.275940,-9042,-2.717983,-32768,-89063,-56294.859375
-0.275909,-9041,-2.718283,-32768,-89073,-56304.710938
-0.275879,-9040,-2.718584,-32768,-89083,-56314.562500
-0.275848,-9039,-2.718885,-32768,-89092,-56324.421875
-0.275818,-9038,-2.719186,-32768,-89102,-56334.273438
-0.275787,-9037,-2.719486,-32768,-89112,-56344.132813
-0.275757,-9036,-2.719788,-32768,-89122,-56354.000000
-0.275726,-9035,-2.720088,-32768,-89132,-56363.859375
-0.275696,-9034,-2.720390,-32768,-89142,-56373.726563
-0.275665,-9033,-2.720691,-32768,-89152,-56383.593750
-0.275635,-9032,-2.720992,-32768,-89161,-56393.468750
-0.275604,-9031,-2.721293,-32768,-89171,-56403.335938
-0.275574,-9030,-2.721595,-32768,-89181,-56413.210938
-0.275543,-9029,-2.721896,-32768,-89191,-56423.093750
-0.275513,-9028,-2.722198,-32768,-89201,-56432.968750
-0.275482,-9027,-2.722499,-32768,-89211,-56442.851563
-0.275452,-9026,-2.722801,-32768,-89221,-56452.734375
-0.275421,-9025,-2.723103,-32768,-89231,-56462.625000
-0.275391,-9024,-2.723404,-32768,-89241,-56472.507813
-0.275360,-9023,-2.723706,-32768,-89250,-56482.398438
-0.275330,-9022,-2.724008,-32768,-89260,-56492.296875
-0.275299,-9021,-2.724310,-32768,-89270,-56502.187500
-0.275269,-9020,-2.724612,-32768,-89280,-56512.085938
-0.275238,-9019,-2.724914,-32768,-89290,-56521.984375
-0.275208,-9018,-2.725216,-32768,-89300,-56531.882813
-0.275177,-9017,-2.725518,-32768,-89310,-56541.789063
-0.275146,-9016,-2.725821,-32768,-89320,-56551.695313
-0.275116,-9015,-2.726123,-32768,-89330,-56561.601563
-0.275085,-9014,-2.726426,-32768,-89340,-56571.515625
-0.275055,-9013,-2.726728,-32768,-89349,-56581.421875
-0.275024,-9012,-2.727031,-32768,-89359,-56591.335938
-0.274994,-9011,-2.727333,-32768,-89369,-56601.257813
-0.274963,-9010,-2.727636,-32768,-89379,-56611.171875
-0.274933,-9009,-2.727939,-32768,-89389,-56621.093750
-0.274902,-9008,-2.728242,-32768,-89399,-56631.023438
-0.274872,-9007,-2.728544,-32768,-89409,-56640.945313
-0.274841,-9006,-2.728848,-32768,-89419,-56650.875000
-0.274811,-9005,-2.729151,-32768,-89429,-56660.804688
-0.274780,-9004,-2.729454,-32768,-89439,-56670.734375
-0.274750,-9003,-2.729757,-32768,-89449,-56680.671875
-0.274719,-9002,-2.730060,-32768,-89459,-56690.609375
-0.274689,-9001,-2.730363,-32768,-89469,-56700.546875
-0.274658,-9000,-2.730667,-32768,-89478,-56710.484375
-0.274628,-8999,-2.730970,-32768,-89488,-56720.429688
-0.274597,-8998,-2.731274,-32768,-89498,-56730.375000
-0.274567,-8997,-2.731577,-32768,-89508,-56740.320313
-0.274536,-8996,-2.731881,-32768,-89518,-56750.273438
-0.274506,-8995,-2.732185,-32768,-89528,-56760.226563
-0.274475,-8994,-2.732488,-32768,-89538,-56770.179688
-0.274445,-8993,-2.732792,-32768,-89548,-56780.132813
-0.274414,-8992,-2.733096,-32768,-89558,-56790.093750
-0.274384,-8991,-2.733400,-32768,-89568,-56800.054688
-0.274353,-8990,-2.733704,-32768,-89578,-56810.015625
-0.274323,-8989,-2.734008,-32768,-89588,-56819.984375
-0.274292,-8988,-2.734313,-32768,-89598,-56829.953125
-0.274261,-8987,-2.734617,-32768,-89608,-56839.921875
-0.274231,-8986,-2.734921,-32768,-89618,-56849.890625
-0.274200,-8985,-2.735225,-32768,-89628,-56859.867188
-0.274170,-8984,-2.735530,-32768,-89638,-56869.843750
-0.274139,-8983,-2.735834,-32768,-89648,-56879.820313
-0.274109,-8982,-2.736139,-32768,-89658,-56889.804688
-0.274078,-8981,-2.736444,-32768,-89668,-56899.781250
-0.274048,-8980,-2.736748,-32768,-89678,-56909.765625
-0.274017,-8979,-2.737053,-32768,-89688,-56919.757813
-0.273987,-8978,-2.737358,-32768,-89698,-56929.750000
-0.273956,-8977,-2.737663,-32768,-89708,-56939.742188
-0.273926,-8976,-2.737968,-32768,-89718,-56949.734375
-0.273895,-8975,-2.738273,-32768,-89728,-56959.726563
-0.273865,-8974,-2.738578,-32768,-89738,-56969.726563
-0.273834,-8973,-2.738883,-32768,-89748,-56979.726563
-0.273804,-8972,-2.739189,-32768,-89758,-56989.734375
-0.273773,-8971,-2.739494,-32768,-89768,-56999.734375
-0.273743,-8970,-2.739799,-32768,-89778,-57009.742188
-0.273712,-8969,-2.740105,-32768,-89788,-57019.757813
-0.273682,-8968,-2.740410,-32768,-89798,-57029.765625
-0.273651,-8967,-2.740716,-32768,-89808,-57039.781250
-0.273621,-8966,-2.741022,-32768,-89818,-57049.796875
-0.273590,-8965,-2.741327,-32768,-89828,-57059.812500
-0.273560,-8964,-2.741633,-32768,-89838,-57069.835938
-0.273529,-8963,-2.741939,-32768,-89848,-57079.859375
-0.273499,-8962,-2.742245,-32768,-89858,-57089.882813
-0.273468,-8961,-2.742551,-32768,-89868,-57099.914063
-0.273438,-8960,-2.742857,-32768,-89878,-57109.945313
-0.273407,-8959,-2.743163,-32768,-89888,-57119.976563
-0.273376,-8958,-2.743469,-32768,-89898,-57130.007813
-0.273346,-8957,-2.743776,-32768,-89908,-57140.046875
-0.273315,-8956,-2.744082,-32768,-89918,-57150.085938
-0.273285,-8955,-2.744389,-32768,-89928,-57160.125000
-0.273254,-8954,-2.744695,-32768,-89938,-57170.171875
-0.273224,-8953,-2.745002,-32768,-89948,-57180.218750
-0.273193,-8952,-2.745308,-32768,-89958,-57190.265625
-0.273163,-8951,-2.745615,-32768,-89968,-57200.312500
-0.273132,-8950,-2.745922,-32768,-89978,-57210.367188
-0.273102,-8949,-2.746229,-32768,-89988,-57220.421875
-0.273071,-8948,-2.746536,-32768,-89998,-57230.476563
-0.273041,-8947,-2.746843,-32768,-90009,-57240.539063
-0.273010,-8946,-2.747149,-32768,-90019,-57250.593750
-0.272980,-8945,-2.747457,-32768,-90029,-57260.664063
-0.272949,-8944,-2.747764,-32768,-90039,-57270.726563
-0.272919,-8943,-2.748071,-32768,-90049,-57280.796875
-0.272888,-8942,-2.748379,-32768,-90059,-57290.867188
-0.272858,-8941,-2.748686,-32768,-90069,-57300.937500
-0.272827,-8940,-2.748993,-32768,-90079,-57311.015625
-0.272797,-8939,-2.749301,-32768,-90089,-57321.085938
-0.272766,-8938,-2.749609,-32768,-90099,-57331.171875
-0.272736,-8937,-2.749916,-32768,-90109,-57341.250000
-0.272705,-8936,-2.750224,-32768,-90119,-57351.335938
-0.272675,-8935,-2.750532,-32768,-90129,-57361.421875
-0.272644,-8934,-2.750839,-32768,-90140,-57371.507813
-0.272614,-8933,-2.751148,-32768,-90150,-57381.601563
-0.272583,-8932,-2.751456,-32768,-90160,-57391.695313
-0.272552,-8931,-2.751764,-32768,-90170,-57401.789063
-0.272522,-8930,-2.752072,-32768,-90180,-57411.882813
-0.272491,-8929,-2.752380,-32768,-90190,-57421.984375
-0.272461,-8928,-2.752688,-32768,-90200,-57432.085938
-0.272430,-8927,-2.752996,-32768,-90210,-57442.187500
-0.272400,-8926,-2.753305,-32768,-90220,-57452.296875
-0.272369,-8925,-2.753613,-32768,-90230,-57462.406250
-0.272339,-8924,-2.753922,-32768,-90241,-57472.515625
-0.272308,-8923,-2.754231,-32768,-90251,-57482.632813
-0.272278,-8922,-2.754539,-32768,-90261,-57492.742188
-0.272247,-8921,-2.754848,-32768,-90271,-57502.859375
-0.272217,-8920,-2.755157,-32768,-90281,-57512.984375
-0.272186,-8919,-2.755466,-32768,-90291,-57523.101563
-0.272156,-8918,-2.755775,-32768,-90301,-57533.226563
-0.272125,-8917,-2.756084,-32768,-90311,-57543.359375
-0.272095,-8916,-2.756393,-32768,-90321,-57553.484375
-0.272064,-8915,-2.756702,-32768,-90332,-57563.617188
-0.272034,-8914,-2.757011,-32768,-90342,-57573.750000
-0.272003,-8913,-2.757321,-32768,-90352,-57583.890625
-0.271973,-8912,-2.757630,-32768,-90362,-57594.023438
-0.271942,-8911,-2.757940,-32768,-90372,-57604.164063
-0.271912,-8910,-2.758249,-32768,-90382,-57614.304688
-0.271881,-8909,-2.758559,-32768,-90392,-57624.453125
-0.271851,-8908,-2.758868,-32768,-90403,-57634.601563
-0.271820,-8907,-2.759178,-32768,-90413,-57644.750000
-0.271790,-8906,-2.759488,-32768,-90423,-57654.898438
-0.271759,-8905,-2.759798,-32768,-90433,-57665.054688
-0.271729,-8904,-2.760108,-32768,-90443,-57675.210938
-0.271698,-8903,-2.760418,-32768,-90453,-57685.375000
-0.271667,-8902,-2.760728,-32768,-90464,-57695.531250
-0.271637,-8901,-2.761038,-32768,-90474,-57705.695313
-0.271606,-8900,-2.761348,-32768,-90484,-57715.859375
-0.271576,-8899,-2.761659,-32768,-90494,-57726.031250
-0.271545,-8898,-2.761969,-32768,-90504,-57736.203125
-0.271515,-8897,-2.762280,-32768,-90514,-57746.375000
-0.271484,-8896,-2.762590,-32768,-90525,-57756.546875
-0.271454,-8895,-2.762901,-32768,-90535,-57766.726563
-0.271423,-8894,-2.763211,-32768,-90545,-57776.906250
-0.271393,-8893,-2.763522,-32768,-90555,-57787.085938
-0.271362,-8892,-2.763833,-32768,-90565,-57797.265625
-0.271332,-8891,-2.764143,-32768,-90575,-57807.453125
-0.271301,-8890,-2.764454,-32768,-90586,-57817.640625
-0.271271,-8889,-2.764766,-32768,-90596,-57827.835938
-0.271240,-8888,-2.765076,-32768,-90606,-57838.023438
-0.271210,-8887,-2.765388,-32768,-90616,-57848.218750
-0.271179,-8886,-2.765699,-32768,-90626,-57858.421875
-0.271149,-8885,-2.766010,-32768,-90637,-57868.617188
-0.271118,-8884,-2.766321,-32768,-90647,-57878.820313
-0.271088,-8883,-2.766633,-32768,-90657,-57889.023438
-0.271057,-8882,-2.766944,-32768,-90667,-57899.234375
-0.271027,-8881,-2.767256,-32768,-90677,-57909.445313
-0.270996,-8880,-2.767568,-32768,-90688,-57919.656250
-0.270966,-8879,-2.767879,-32768,-90698,-57929.867188
-0.270935,-8878,-2.768191,-32768,-90708,-57940.085938
-0.270905,-8877,-2.768503,-32768,-90718,-57950.304688
-0.270874,-8876,-2.768815,-32768,-90729,-57960.523438
-0.270844,-8875,-2.769127,-32768,-90739,-57970.742188
-0.270813,-8874,-2.769439,-32768,-90749,-57980.968750
-0.270782,-8873,-2.769751,-32768,-90759,-57991.195313
-0.270752,-8872,-2.770063,-32768,-90769,-58001.429688
-0.270721,-8871,-2.770375,-32768,-90780,-58011.664063
-0.270691,-8870,-2.770688,-32768,-90790,-58021.898438
-0.270660,-8869,-2.771000,-32768,-90800,-58032.132813
-0.270630,-8868,-2.771312,-32768,-90810,-58042.367188
-0.270599,-8867,-2.771625,-32768,-90821,-58052.609375
-0.270569,-8866,-2.771938,-32768,-90831,-58062.859375
-0.270538,-8865,-2.772250,-32768,-90841,-58073.101563
-0.270508,-8864,-2.772563,-32768,-90851,-58083.351563
-0.270477,-8863,-2.772876,-32768,-90862,-58093.601563
-0.270447,-8862,-2.773189,-32768,-90872,-58103.851563
-0.270416,-8861,-2.773502,-32768,-90882,-58114.109375
-0.270386,-8860,-2.773815,-32768,-90892,-58124.367188
-0.270355,-8859,-2.774128,-32768,-90903,-58134.625000
-0.270325,-8858,-2.774441,-32768,-90913,-58144.890625
-0.270294,-8857,-2.774755,-32768,-90923,-58155.156250
-0.270264,-8856,-2.775068,-32768,-90933,-58165.421875
-0.270233,-8855,-2.775381,-32768,-90944,-58175.687500
-0.270203,-8854,-2.775695,-32768,-90954,-58185.960938
-0.270172,-8853,-2.776008,-32768,-90964,-58196.234375
-0.270142,-8852,-2.776322,-32768,-90975,-58206.507813
-0.270111,-8851,-2.776635,-32768,-90985,-58216.789063
-0.270081,-8850,-2.776949,-32768,-90995,-58227.070313
-0.270050,-8849,-2.777263,-32768,-91005,-58237.351563
-0.270020,-8848,-2.777577,-32768,-91016,-58247.640625
-0.269989,-8847,-2.777891,-32768,-91026,-58257.929688
-0.269958,-8846,-2.778205,-32768,-91036,-58268.218750
-0.269928,-8845,-2.778519,-32768,-91047,-58278.507813
-0.269897,-8844,-2.778833,-32768,-91057,-58288.804688
-0.269867,-8843,-2.779147,-32768,-91067,-58299.101563
-0.269836,-8842,-2.779462,-32768,-91077,-58309.398438
-0.269806,-8841,-2.779776,-32768,-91088,-58319.703125
-0.269775,-8840,-2.780091,-32768,-91098,-58330.007813
-0.269745,-8839,-2.780405,-32768,-91108,-58340.312500
-0.269714,-8838,-2.780720,-32768,-91119,-58350.617188
-0.269684,-8837,-2.781034,-32768,-91129,-58360.929688
-0.269653,-8836,-2.781349,-32768,-91139,-58371.242188
-0.269623,-8835,-2.781664,-32768,-91150,-58381.562500
-0.269592,-8834,-2.781979,-32768,-91160,-58391.875000
-0.269562,-8833,-2.782294,-32768,-91170,-58402.195313
-0.269531,-8832,-2.782609,-32768,-91181,-58412.523438
-0.269501,-8831,-2.782924,-32768,-91191,-58422.843750
-0.269470,-8830,-2.783239,-32768,-91201,-58433.171875
-0.269440,-8829,-2.783554,-32768,-91212,-58443.507813
-0.269409,-8828,-2.783870,-32768,-91222,-58453.835938
-0.269379,-8827,-2.784185,-32768,-91232,-58464.171875
-0.269348,-8826,-2.784500,-32768,-91243,-58474.507813
-0.269318,-8825,-2.784816,-32768,-91253,-58484.843750
-0.269287,-8824,-2.785131,-32768,-91263,-58495.187500
-0.269257,-8823,-2.785447,-32768,-91274,-58505.531250
-0.269226,-8822,-2.785763,-32768,-91284,-58515.875000
-0.269196,-8821,-2.786079,-32768,-91294,-58526.226563
-0.269165,-8820,-2.786395,-32768,-91305,-58536.578125
-0.269135,-8819,-2.786711,-32768,-91315,-58546.929688
-0.269104,-8818,-2.787027,-32768,-91325,-58557.289063
-0.269073,-8817,-2.787343,-32768,-91336,-58567.640625
-0.269043,-8816,-2.787659,-32768,-91346,-58578.000000
-0.269012,-8815,-2.787975,-32768,-91356,-58588.367188
-0.268982,-8814,-2.788291,-32768,-91367,-58598.734375
-0.268951,-8813,-2.788608,-32768,-91377,-58609.101563
-0.268921,-8812,-2.788924,-32768,-91387,-58619.468750
-0.268890,-8811,-2.789241,-32768,-91398,-58629.843750
-0.268860,-8810,-2.789557,-32768,-91408,-58640.210938
-0.268829,-8809,-2.789874,-32768,-91419,-58650.593750
-0.268799,-8808,-2.790191,-32768,-91429,-58660.968750
-0.268768,-8807,-2.790508,-32768,-91439,-58671.351563
-0.268738,-8806,-2.790824,-32768,-91450,-58681.734375
-0.268707,-8805,-2.791142,-32768,-91460,-58692.125000
-0.268677,-8804,-2.791458,-32768,-91471,-58702.507813
-0.268646,-8803,-2.791775,-32768,-91481,-58712.898438
-0.268616,-8802,-2.792093,-32768,-91491,-58723.296875
-0.268585,-8801,-2.792410,-32768,-91502,-58733.687500
-0.268555,-8800,-2.792727,-32768,-91512,-58744.085938
-0.268524,-8799,-2.793045,-32768,-91522,-58754.484375
-0.268494,-8798,-2.793362,-32768,-91533,-58764.890625
-0.268463,-8797,-2.793680,-32768,-91543,-58775.296875
-0.268433,-8796,-2.793997,-32768,-91554,-58785.703125
-0.268402,-8795,-2.794315,-32768,-91564,-58796.109375
-0.268372,-8794,-2.794633,-32768,-91575,-58806.523438
-0.268341,-8793,-2.794950,-32768,-91585,-58816.937500
-0.268311,-8792,-2.795269,-32768,-91595,-58827.359375
-0.268280,-8791,-2.795586,-32768,-91606,-58837.773438
-0.268250,-8790,-2.795904,-32768,-91616,-58848.195313
-0.268219,-8789,-2.796222,-32768,-91627,-58858.617188
-0.268188,-8788,-2.796541,-32768,-91637,-58869.046875
-0.268158,-8787,-2.796859,-32768,-91647,-58879.476563
-0.268127,-8786,-2.797177,-32768,-91658,-58889.906250
-0.268097,-8785,-2.797496,-32768,-91668,-58900.343750
-0.268066,-8784,-2.797814,-32768,-91679,-58910.773438
-0.268036,-8783,-2.798133,-32768,-91689,-58921.210938
-0.268005,-8782,-2.798451,-32768,-91700,-58931.656250
-0.267975,-8781,-2.798770,-32768,-91710,-58942.101563
-0.267944,-8780,-2.799089,-32768,-91721,-58952.546875
-0.267914,-8779,-2.799408,-32768,-91731,-58962.992188
-0.267883,-8778,-2.799726,-32768,-91741,-58973.437500
-0.267853,-8777,-2.800045,-32768,-91752,-58983.890625
-0.267822,-8776,-2.800365,-32768,-91762,-58994.351563
-0.267792,-8775,-2.800684,-32768,-91773,-59004.804688
-0.267761,-8774,-2.801003,-32768,-91783,-59015.265625
-0.267731,-8773,-2.801322,-32768,-91794,-59025.726563
-0.267700,-8772,-2.801642,-32768,-91804,-59036.195313
-0.267670,-8771,-2.801961,-32768,-91815,-59046.656250
-0.267639,-8770,-2.802280,-32768,-91825,-59057.125000
-0.267609,-8769,-2.802600,-32768,-91836,-59067.601563
-0.267578,-8768,-2.802920,-32768,-91846,-59078.070313
-0.267548,-8767,-2.803239,-32768,-91857,-59088.546875
-0.267517,-8766,-2.803559,-32768,-91867,-59099.031250
-0.267487,-8765,-2.803879,-32768,-91878,-59109.507813
-0.267456,-8764,-2.804199,-32768,-91888,-59119.992188
-0.267426,-8763,-2.804519,-32768,-91898,-59130.476563
-0.267395,-8762,-2.804839,-32768,-91909,-59140.968750
-0.267365,-8761,-2.805159,-32768,-91919,-59151.460938
-0.267334,-8760,-2.805480,-32768,-91930,-59161.953125
-0.267303,-8759,-2.805800,-32768,-91940,-59172.445313
-0.267273,-8758,-2.806120,-32768,-91951,-59182.945313
-0.267242,-8757,-2.806441,-32768,-91961,-59193.445313
-0.267212,-8756,-2.806761,-32768,-91972,-59203.945313
-0.267181,-8755,-2.807082,-32768,-91982,-59214.453125
-0.267151,-8754,-2.807402,-32768,-91993,-59224.960938
-0.267120,-8753,-2.807723,-32768,-92003,-59235.468750
-0.267090,-8752,-2.808044,-32768,-92014,-59245.984375
-0.267059,-8751,-2.808365,-32768,-92025,-59256.500000
-0.267029,-8750,-2.808686,-32768,-92035,-59267.015625
-0.266998,-8749,-2.809007,-32768,-92046,-59277.531250
-0.266968,-8748,-2.809328,-32768,-92056,-59288.054688
-0.266937,-8747,-2.809649,-32768,-92067,-59298.578125
-0.266907,-8746,-2.809970,-32768,-92077,-59309.109375
-0.266876,-8745,-2.810292,-32768,-92088,-59319.632813
